BJ;EBDL;OB;PERSNR;WTT;WMM;GESCHL;GEBTT;GEBMM;GEBJJJJ;GEBLAND;WGEM;PAR;BSTAAT;FAMST;KONVFL;KONVFL_A;PAR_A;ALTER;ALT31;BERQ
2005;3;;;;9;2;;;2001;1;3;711;13;1; ; ;101;4;4;3
2005;9;;;;2;2;;;1974;9;9;160;650;2;1;1;414;30;31;1
2005;9;;;;4;2;;;1991;9;9;711;650;1;1;1;414;13;14;2
2005;9;;;;1;2;;;1966;8;9;120;8;4; ; ;120;38;39;1
2005;3;;;;12;2;;;1995;8;3;124;8;1; ; ;124;10;10;4
2005;3;;;;9;2;;;1975;9;3;111;46;2; ; ;111;30;30;3
2005;4;;;;11;2;;;1974;8;4;413;8;1; ; ;413;31;31;4
2005;4;;;;11;2;;;1971;5;4;101;11;2; ; ;101;34;34;4
2005;3;;;;7;2;;;1985;5;3;414;15;1;1;1;414;20;20;3
2005;9;;;;4;2;;;1976;2;9;101;13;1; ; ;101;28;29;2
2005;9;;;;4;2;;;1972;9;9;101;706;1; ; ;101;32;33;2
2005;3;;;;10;2;;;2005;1;3;711;15;1; ;1;414;0;0;4
2005;4;;;;11;2;;;1987;5;4;711;13;1; ; ;101;18;18;4
2005;4;;;;11;2;;;1973;5;4;160;15;2; ; ;120;32;32;4
2005;3;;;;6;2;;;1960;6;3;111;501;2; ; ;111;44;45;2
2005;4;;;;11;2;;;1988;5;4;711;11;1; ; ;120;17;17;4
2005;3;;;;11;2;;;1990;9;3;711;708;1; ; ;111;15;15;4
2005;9;;;;2;2;;;1994;8;9;711;8;1; ; ;101;10;11;1
2005;3;;;;9;2;;;1968;5;3;160;15;2; ; ;101;37;37;3
2005;4;;;;11;2;;;1986;5;4;101;13;1; ; ;101;19;19;4
2005;3;;;;11;2;;;1990;1;3;711;15;1; ; ;101;14;15;4
2005;4;;;;11;2;;;1984;5;4;101;13;1; ; ;101;21;21;4
2005;9;;;;3;2;;;1962;8;9;111;8;2; ; ;111;42;43;1
2005;4;;;;11;2;;;1966;5;4;160;11;2; ; ;101;39;39;4
2005;3;;;;7;2;;;1996;1;3;711;15;1; ; ;101;8;9;3
2005;3;;;;9;2;;;1987;9;3;711;600;1; ; ;101;17;18;3
2005;3;;;;9;2;;;1974;9;3;111;46;2; ; ;111;31;31;3
2005;4;;;;11;2;;;1993;9;4;711;650;1;1;1;414;12;12;4
2005;3;;;;7;2;;;1997;5;3;711;15;1; ; ;101;7;8;3
2005;3;;;;9;2;;;1980;9;3;101;600;1; ; ;101;24;25;3
2005;4;;;;11;2;;;1965;5;4;101;13;2; ; ;101;40;40;4
2005;9;;;;7;2;;;1999;8;9;124;8;1; ; ;124;5;6;3
2005;4;;;;11;2;;;1987;9;4;124;662;1; ; ;124;17;18;4
2005;3;;;;7;2;;;2003;1;3;711;15;1;1;1;414;2;2;3
2005;4;;;;11;2;;;1965;5;4;160;13;2; ; ;101;40;40;4
2005;4;;;;11;2;;;1971;5;4;111;15;2; ; ;111;34;34;4
2005;9;;;;7;2;;;1998;9;9;711;662;1;1;1;414;7;7;3
2005;4;;;;11;2;;;1973;1;4;101;13;2; ; ;101;32;32;4
2005;3;;;;10;2;;;2000;1;3;711;15;1; ; ;101;4;5;4
2005;3;;;;9;2;;;1975;3;3;111;17;2; ; ;111;30;30;3
2005;3;;;;12;2;;;1959;3;3;101;13;2; ; ;101;46;46;4
2005;3;;;;10;2;;;1982;5;3;160;13;2; ; ;101;23;23;4
2005;4;;;;11;2;;;1996;1;4;711;15;1; ; ;101;9;9;4
2005;9;;;;7;2;;;1993;1;9;711;15;1; ; ;101;12;12;3
2005;9;;;;11;2;;;1983;5;9;101;13;1; ; ;101;22;22;4
2005;9;;;;1;2;;;1971;9;9;160;200;2; ; ;101;33;34;1
2005;4;;;;11;2;;;1993;2;4;711;15;1; ; ;111;12;12;4
2005;3;;;;12;2;;;1996;5;3;711;15;1;1;1;414;9;9;4
2005;3;;;;12;2;;;1998;5;3;711;15;1; ; ;101;7;7;4
2005;4;;;;11;2;;;1963;5;4;160;13;2; ; ;101;42;42;4
2005;9;;;;10;2;;;1973;5;9;101;13;1; ; ;101;32;32;4
2005;4;;;;11;2;;;1995;1;4;712;13;1; ; ;101;10;10;4
2005;3;;;;7;2;;;1996;5;3;712;15;1;1;1;414;8;9;3
2005;3;;;;11;2;;;1970;9;3;111;552;2; ; ;111;35;35;4
2005;9;;;;8;2;;;2003;1;9;711;8;1; ; ;101;1;2;3
2005;9;;;;6;2;;;1941;9;9;121;15;3; ; ;121;64;64;2
2005;3;;;;11;2;;;1974;9;3;160;653;2; ; ;101;31;31;4
2005;4;;;;11;2;;;1962;5;4;101;13;2; ; ;101;43;43;4
2005;4;;;;11;2;;;1967;9;4;111;556;2; ; ;111;38;38;4
2005;3;;;;9;2;;;1981;9;3;111;11;2; ; ;111;24;24;3
2005;3;;;;12;2;;;1974;8;3;160;8;2; ; ;101;31;31;4
2005;9;;;;11;2;;;1983;5;9;101;13;1; ; ;101;22;22;4
2005;9;;;;4;2;;;2000;1;9;711;8;1; ; ;101;4;5;2
2005;3;;;;10;2;;;1976;3;3;111;16;2; ; ;111;28;29;4
2005;4;;;;11;2;;;1970;5;4;101;13;2; ; ;101;35;35;4
2005;4;;;;11;2;;;1992;1;4;711;8;1; ; ;120;13;13;4
2005;9;;;;5;2;;;1977;9;9;160;656;2; ; ;101;28;28;2
2005;9;;;;3;2;;;1973;9;9;101;39;2; ; ;101;31;32;1
2005;3;;;;9;2;;;1999;1;3;711;15;1; ; ;101;5;6;3
2005;3;;;;12;2;;;1989;9;3;124;304;1; ; ;124;16;16;4
2005;4;;;;11;2;;;1989;8;4;711;8;1; ; ;120;16;16;4
2005;9;;;;6;2;;;1970;9;9;101;13;4; ; ;101;34;35;2
2005;4;;;;12;2;;;1980;5;4;101;13;2; ; ;101;25;25;4
2005;3;;;;11;2;;;1991;5;3;711;13;1; ; ;101;14;14;4
2005;9;;;;3;2;;;1980;9;9;101;14;2; ; ;101;24;25;1
2005;3;;;;12;2;;;2002;1;3;711;15;1; ; ;101;3;3;4
2005;4;;;;12;2;;;1961;5;4;101;11;2; ; ;101;44;44;4
2005;4;;;;12;2;;;1998;9;4;711;708;1; ; ;111;7;7;4
2005;3;;;;8;2;;;1987;5;3;101;15;1; ; ;101;18;18;3
2005;9;;;;2;2;;;1968;9;9;101;14;2; ; ;101;36;37;1
2005;3;;;;10;2;;;1990;5;3;711;15;1; ; ;101;15;15;4
2005;3;;;;10;2;;;1988;5;3;124;13;1; ; ;124;17;17;4
2005;4;;;;12;2;;;1977;5;4;111;15;2; ; ;111;28;28;4
2005;9;;;;3;2;;;2000;1;9;711;8;1; ; ;101;5;5;1
2005;9;;;;7;2;;;1987;5;9;101;13;2; ; ;101;17;18;3
2005;3;;;;9;2;;;1971;5;3;160;15;2;1;1;414;33;34;3
2005;4;;;;12;2;;;1996;1;4;711;13;1; ; ;120;9;9;4
2005;9;;;;8;2;;;1975;9;9;111;46;2; ; ;111;29;30;3
2005;4;;;;12;2;;;1972;9;4;111;312;2; ; ;111;33;33;4
2005;4;;;;12;2;;;1958;5;4;101;13;2; ; ;101;47;47;4
2005;3;;;;9;2;;;2003;9;3;124;44;1; ; ;124;2;2;3
2005;9;;;;2;2;;;1958;9;9;101;15;2; ; ;101;46;47;1
2005;9;;;;2;2;;;1961;9;9;101;11;2; ; ;101;43;44;1
2005;3;;;;8;2;;;1987;5;3;101;997;1; ; ;101;18;18;3
2005;3;;;;11;2;;;1968;9;3;111;205;2; ; ;111;37;37;4
2005;4;;;;12;2;;;2001;1;4;711;13;1; ; ;101;4;4;4
2005;3;;;;9;2;;;1998;1;3;711;15;1; ; ;101;7;7;3
2005;4;;;;12;2;;;1993;1;4;711;41;1; ; ;120;11;12;4
2005;4;;;;12;2;;;1974;9;4;160;657;2; ;1;414;31;31;4
2005;9;;;;7;2;;;1955;9;9;160;561;2; ; ;122;50;50;3
2005;4;;;;12;2;;;1999;1;4;711;8;1; ; ;120;6;6;4
2005;3;;;;11;2;;;1992;5;3;711;15;1;1; ;101;12;13;4
2005;9;;;;3;2;;;1966;9;9;111;46;2; ; ;111;38;39;1
2005;3;;;;12;2;;;1982;9;3;111;706;2; ; ;111;23;23;4
2005;4;;;;12;2;;;1971;5;4;120;15;2; ; ;120;34;34;4
2005;9;;;;3;2;;;1946;9;9;121;15;4; ; ;121;58;59;1
2005;9;;;;3;2;;;1952;9;9;101;15;2; ; ;101;52;53;1
2005;9;;;;10;2;;;2000;5;9;711;13;1; ; ;101;5;5;4
2005;3;;;;12;2;;;1989;3;3;712;17;1; ; ;415;16;16;4
2005;3;;;;9;2;;;2002;4;3;124;4;1; ; ;124;2;3;3
2005;9;;;;2;2;;;1968;9;9;101;15;2; ; ;101;36;37;1
2005;9;;;;4;2;;;1987;9;9;711;15;1; ; ;101;17;18;2
2005;3;;;;11;2;;;1975;5;3;160;15;2; ;1;414;30;30;4
2005;4;;;;12;2;;;2003;1;4;711;13;1; ; ;101;2;2;4
2005;9;;;;12;2;;;1968;5;9;101;13;2; ; ;101;37;37;4
2005;9;;;;7;2;;;2000;1;9;711;354;1;1;1;414;5;5;3
2005;4;;;;12;2;;;1983;1;4;120;8;1; ; ;120;22;22;4
2005;3;;;;12;2;;;1997;5;3;711;15;1;1;1;414;8;8;4
2005;9;;;;7;2;;;1963;9;9;160;657;2;1;1;414;42;42;3
2005;9;;;;6;2;;;1998;9;9;711;656;1; ; ;413;7;7;2
2005;3;;;;11;2;;;1992;1;3;101;8;1; ; ;101;13;13;4
2005;9;;;;3;2;;;1990;9;9;711;11;1; ; ;121;14;15;1
2005;9;;;;1;2;;;1997;1;9;711;13;1; ; ;101;7;8;1
2005;3;;;;11;2;;;1996;1;3;711;15;1; ; ;101;9;9;4
2005;4;;;;12;2;;;1996;9;4;711;650;1;1;1;414;9;9;4
2005;4;;;;12;2;;;1998;5;4;711;15;1;1;1;414;7;7;4
2005;3;;;;12;2;;;1990;9;3;124;41;1; ; ;124;15;15;4
2005;3;;;;11;2;;;2003;9;3;124;702;1; ; ;124;2;2;4
2005;9;;;;1;2;;;2000;1;9;711;13;1; ; ;101;4;5;1
2005;9;;;;3;2;;;1992;9;9;711;709;1;1;1;414;12;13;1
2005;3;;;;12;2;;;1976;5;3;111;15;2; ; ;111;29;29;4
2005;4;;;;12;2;;;1977;5;4;160;13;2; ; ;101;28;28;4
2005;9;;;;4;2;;;1970;9;9;111;708;2; ; ;111;34;35;2
2005;3;;;;11;2;;;1986;8;3;101;8;1; ; ;101;19;19;4
2005;3;;;;12;2;;;1992;5;3;711;15;1; ; ;101;13;13;4
2005;4;;;;12;2;;;1991;5;4;711;11;1; ; ;101;14;14;4
2005;9;;;;1;2;;;2002;1;9;711;706;1; ; ;413;2;3;1
2005;4;;;;12;2;;;1967;5;4;160;13;2; ; ;101;38;38;4
2005;3;;;;12;2;;;1975;5;3;160;15;2; ; ;101;30;30;4
2005;9;;;;1;2;;;1973;9;9;417;44;2; ; ;417;31;32;1
2005;4;;;;12;2;;;2003;1;4;711;13;1; ; ;101;2;2;4
2005;3;;;;12;2;;;1970;9;3;111;49;2; ; ;111;35;35;4
2005;3;;;;12;2;;;2005;9;3;124;220;1; ; ;124;0;0;4
2005;9;;;;5;2;;;2001;1;9;711;8;1; ; ;101;3;4;2
2005;9;;;;8;2;;;1976;9;9;111;304;2; ; ;111;29;29;3
2005;3;;;;11;2;;;1986;5;3;101;13;1; ; ;101;19;19;4
2005;4;;;;12;2;;;1952;5;4;120;15;4; ; ;120;53;53;4
2005;9;;;;7;2;;;1980;5;9;101;13;1; ; ;101;25;25;3
2005;3;;;;12;2;;;1960;9;3;111;706;2; ; ;111;44;45;4
2005;4;;;;12;2;;;1964;5;4;111;13;2; ; ;111;41;41;4
2005;9;;;;1;2;;;1960;8;9;111;8;2; ; ;111;44;45;1
2005;9;;;;1;2;;;1969;8;9;101;8;2; ; ;101;36;36;1
2005;9;;;;1;2;;;1988;8;9;124;8;1; ; ;124;16;17;1
2005;9;;;;2;2;;;1970;9;9;101;11;2; ; ;101;34;35;1
2005;4;;;;12;2;;;2003;1;4;713;312;1; ; ;111;2;2;4
2005;4;;;;12;2;;;1973;8;4;160;8;2; ; ;120;32;32;4
2005;9;;;;4;2;;;1969;8;9;111;8;2; ; ;111;35;36;2
2005;9;;;;12;2;;;1971;9;9;111;656;2; ; ;111;34;34;4
2005;9;;;;12;2;;;1965;9;9;111;600;2; ; ;111;40;40;4
2005;4;;;;12;2;;;1974;5;4;111;15;2; ; ;111;31;31;4
2005;9;;;;9;2;;;1997;1;9;124;663;1; ; ;124;8;8;3
2005;9;;;;3;2;;;1994;9;9;711;650;1;1;1;414;10;11;1
2005;4;;;;12;2;;;1973;9;4;111;354;2; ; ;111;32;32;4
2005;9;;;;1;2;;;2002;1;9;711;8;1; ; ;101;2;3;1
2005;9;;;;5;2;;;1967;8;9;101;8;2; ; ;101;38;38;2
2005;4;;;;12;2;;;1999;9;4;712;41;1; ; ;111;6;6;4
2005;4;;;;12;2;;;1960;5;4;160;15;2;1;1;414;45;45;4
2005;9;;;;1;2;;;1950;8;9;101;8;3; ; ;101;54;55;1
2005;9;;;;1;2;;;1960;8;9;101;8;2; ; ;101;44;45;1
2005;4;;;;12;2;;;2001;1;4;711;13;1; ; ;101;4;4;4
2005;4;;;;12;2;;;1976;9;4;160;350;2;1;1;414;29;29;4
2005;9;;;;4;2;;;1973;9;9;111;39;2; ; ;111;31;32;2
2005;9;;;;3;2;;;1976;9;9;101;11;1; ; ;101;28;29;1
2005;4;;;;12;2;;;2003;1;4;711;354;1;1;1;101;2;2;4
2005;4;;;;12;2;;;1982;9;4;111;702;2; ; ;111;23;23;4
2005;9;;;;3;2;;;1991;1;9;711;8;1; ; ;101;13;14;1
2005;4;;;;12;2;;;1970;9;4;160;304;2; ; ;101;35;35;4
2005;4;;;;12;2;;;1990;9;4;711;41;1; ; ;101;15;15;4
2005;4;;;;12;2;;;1999;1;4;711;8;1; ; ;120;6;6;4
2005;4;;;;12;2;;;1988;5;4;711;11;1; ; ;101;17;17;4
2005;9;;;;2;2;;;1973;9;9;111;13;2; ; ;111;31;32;1
2005;9;;;;3;2;;;1999;1;9;712;13;1; ; ;101;6;6;1
2005;4;;;;12;2;;;1978;5;4;101;13;1; ; ;101;27;27;4
2005;9;;;;3;2;;;1966;9;9;101;13;2; ; ;101;38;39;1
2005;4;;;;12;2;;;2005;1;4;711;14;1; ; ;120;0;0;4
2005;9;;;;4;2;;;1987;9;9;711;11;1; ; ;101;17;18;2
2005;9;;;;2;2;;;1959;9;9;160;11;2; ; ;101;45;46;1
2005;4;;;;12;2;;;1975;9;4;111;408;2; ; ;111;30;30;4
2005;4;;;;12;2;;;2002;1;4;711;14;1; ; ;120;3;3;4
2005;9;;;;5;2;;;1962;9;9;111;656;2; ; ;111;42;43;2
2005;9;;;;4;2;;;1987;1;9;120;15;1; ; ;120;17;18;2
2005;4;;;;12;2;;;1969;5;4;101;13;1; ; ;101;36;36;4
2005;4;;;;12;2;;;1992;1;4;711;15;1; ; ;120;13;13;4
2005;4;;;;12;2;;;1959;9;4;111;708;2; ; ;111;46;46;4
2005;9;;;;8;2;;;2004;1;9;711;41;1; ; ;101;0;1;3
2005;9;;;;1;2;;;1966;9;9;111;600;2; ; ;111;38;39;1
2005;9;;;;1;2;;;1980;9;9;111;600;2; ; ;111;24;25;1
2005;9;;;;2;2;;;1999;9;9;711;650;1;1;1;414;5;6;1
2005;9;;;;4;2;;;1972;9;9;417;751;1; ; ;417;32;33;2
2005;9;;;;6;2;;;1971;9;9;111;655;2; ; ;111;34;34;2
2005;9;;;;6;2;;;1992;8;9;124;8;1; ; ;124;13;13;2
2005;9;;;;1;2;;;2003;1;9;711;650;1;1;1;414;2;2;1
2005;9;;;;4;2;;;1964;9;9;111;760;2; ; ;111;40;41;2
2005;9;;;;2;2;;;1961;8;9;160;8;2; ; ;101;43;44;1
2005;9;;;;1;2;;;1987;8;9;711;8;1; ; ;101;17;18;1
2005;9;;;;1;2;;;1973;8;9;160;8;2; ; ;101;31;32;1
2005;9;;;;4;2;;;1971;9;9;111;600;2; ; ;111;33;34;2
2005;9;;;;6;2;;;1972;8;9;160;8;2; ; ;106;32;33;2
2005;9;;;;3;2;;;1967;9;9;111;657;2; ; ;111;37;38;1
2005;9;;;;3;2;;;1987;8;9;124;8;1; ; ;124;17;18;1
2005;9;;;;2;2;;;1994;8;9;124;8;1; ; ;124;11;11;1
2005;9;;;;3;2;;;1994;1;9;711;8;1; ; ;120;10;11;1
2005;9;;;;6;2;;;1988;8;9;124;8;1; ; ;124;17;17;2
2005;9;;;;2;2;;;2001;1;9;711;8;1; ; ;120;3;4;1
2005;9;;;;4;2;;;1997;8;9;711;8;1; ; ;101;7;8;2
2005;9;;;;5;2;;;1994;8;9;124;8;1; ; ;124;10;11;2
2005;9;;;;12;2;;;1969;5;9;101;13;2; ; ;101;36;36;4
2005;9;;;;1;2;;;1998;1;9;711;997;1; ; ;101;6;7;1
2005;9;;;;1;2;;;1969;9;9;160;657;2; ; ;101;35;36;1
2005;9;;;;1;2;;;1968;9;9;111;46;2; ; ;111;36;37;1
2005;9;;;;4;2;;;1984;1;9;101;14;1; ; ;101;21;21;2
2005;9;;;;8;2;;;1977;9;9;101;15;2; ; ;101;27;28;3
2005;9;;;;4;2;;;2000;1;9;711;15;1; ; ;101;4;5;2
2005;9;;;;5;2;;;1959;2;9;415;2;4; ; ;415;45;46;2
2005;9;;;;6;2;;;1989;8;9;124;8;1; ; ;124;16;16;2
2005;9;;;;5;2;;;1973;9;9;160;13;2; ; ;101;32;32;2
2005;9;;;;9;2;;;1970;5;9;101;13;2; ; ;101;35;35;3
2005;9;;;;2;2;;;1953;9;9;101;15;2; ; ;101;51;52;1
2005;9;;;;11;2;;;1967;9;9;414;204;2;1;1;414;38;38;4
2005;9;;;;2;2;;;1995;1;9;711;8;1; ; ;101;9;10;1
2005;9;;;;8;2;;;1957;9;9;160;657;2;1;1;414;47;48;3
2005;9;;;;5;2;;;1980;9;9;101;751;1; ; ;101;24;25;2
2005;9;;;;5;2;;;1975;8;9;101;8;2; ; ;101;29;30;2
2005;9;;;;2;2;;;2002;1;9;711;15;1; ; ;101;2;3;1
2005;9;;;;3;2;;;1994;8;9;711;8;1; ; ;101;10;11;1
2005;9;;;;3;2;;;1976;9;9;111;200;2; ; ;111;28;29;1
2005;9;;;;6;2;;;1970;8;9;160;8;2; ; ;101;34;35;2
2005;9;;;;4;2;;;1987;9;9;124;706;1; ; ;124;17;18;2
2005;9;;;;6;2;;;1991;1;9;711;13;1; ; ;101;14;14;2
2005;9;;;;8;2;;;1996;9;9;711;650;1;1;1;414;9;9;3
2005;9;;;;6;2;;;1967;8;9;160;8;2; ; ;101;38;38;2
2005;9;;;;9;2;;;1940;9;9;414;15;2;1;1;414;65;65;3
2005;9;;;;8;2;;;1978;9;9;111;706;2; ; ;111;26;27;3
2005;9;;;;4;2;;;1970;8;9;160;8;2; ; ;101;35;35;2
2005;9;;;;4;2;;;1959;8;9;120;8;2; ; ;120;46;46;2
2005;9;;;;4;2;;;1973;9;9;101;23;1; ; ;101;31;32;2
2005;9;;;;4;2;;;1970;9;9;101;15;1; ; ;101;35;35;2
2005;9;;;;6;2;;;1960;8;9;101;8;4; ; ;101;44;45;2
2005;9;;;;7;2;;;2000;1;9;711;200;1; ; ;101;4;5;3
2005;9;;;;5;2;;;1981;9;9;111;200;2; ; ;111;23;24;2
2005;9;;;;6;2;;;1950;9;9;121;15;2; ; ;121;54;55;2
2005;9;;;;9;2;;;1974;9;9;111;762;2; ; ;111;31;31;3
2005;9;;;;10;2;;;2000;1;9;711;8;1; ; ;120;5;5;4
2005;9;;;;5;2;;;1965;9;9;111;200;2; ; ;111;40;40;2
2005;9;;;;7;2;;;1993;9;9;124;656;1; ; ;124;11;12;3
2005;9;;;;6;2;;;1972;9;9;111;200;2; ; ;111;33;33;2
2005;9;;;;6;2;;;1988;9;9;124;205;1; ; ;124;17;17;2
2005;9;;;;10;2;;;1991;1;9;711;8;1; ; ;111;14;14;4
2005;9;;;;11;2;;;1973;7;9;101;8;1; ; ;101;32;32;4
2005;9;;;;6;2;;;1991;9;9;124;662;1; ; ;124;13;14;2
2005;9;;;;12;2;;;1965;8;9;160;8;2; ; ;101;40;40;4
2005;9;;;;8;2;;;1971;9;9;111;39;2; ; ;111;34;34;3
2005;9;;;;7;2;;;1979;4;9;415;4;1; ; ;415;26;26;3
2005;9;;;;11;2;;;1970;8;9;111;8;2; ; ;111;35;35;4
2005;9;;;;7;2;;;1980;9;9;111;751;2; ; ;111;25;25;3
2005;9;;;;9;2;;;1960;9;9;111;44;2; ; ;111;44;45;3
2005;9;;;;7;2;;;1983;5;9;101;14;1; ; ;101;22;22;3
2005;9;;;;8;2;;;1994;9;9;711;760;1; ; ;413;10;11;3
2005;9;;;;7;2;;;1973;9;9;111;200;2; ; ;111;31;32;3
2005;9;;;;9;2;;;1971;9;9;111;662;2; ; ;111;33;34;3
2005;9;;;;9;2;;;1999;9;9;711;200;1; ; ;111;5;6;3
2005;9;;;;10;2;;;1984;1;9;120;15;2; ; ;120;21;21;4
2005;9;;;;9;2;;;1965;9;9;160;657;2; ; ;101;40;40;3
2005;9;;;;10;2;;;1972;9;9;111;653;2; ; ;111;33;33;4
2005;9;;;;12;2;;;1960;9;9;101;15;2; ; ;101;45;45;4
2005;9;;;;10;2;;;2002;1;9;711;8;1; ; ;101;3;3;4
2005;9;;;;10;2;;;2001;9;9;711;200;1; ; ;101;3;4;4
2005;9;;;;12;2;;;1987;9;9;414;204;1;1;1;414;18;18;4
2005;9;;;;11;2;;;1990;1;9;711;15;1; ; ;101;15;15;4
2005;9;;;;12;2;;;1947;9;9;160;41;2; ; ;101;58;58;4
2005;9;;;;11;2;;;1959;9;9;111;15;2; ; ;111;46;46;4
2005;9;;;;12;2;;;1989;1;9;711;8;1; ; ;101;16;16;4
2005;9;;;;12;2;;;1988;9;9;711;662;1; ; ;101;17;17;4
2005;9;;;;3;2;;;1987;9;9;711;11;1; ; ;101;18;18;1
2005;9;;;;8;2;;;1971;8;9;111;8;2; ; ;111;33;34;3
2005;9;;;;2;2;;;1952;9;9;101;14;3; ; ;101;52;53;1
2005;9;;;;3;2;;;2005;1;9;711;11;1; ; ;101;0;0;1
2005;9;;;;4;2;;;1960;9;9;160;39;2; ; ;101;44;45;2
2005;9;;;;8;2;;;2003;1;9;711;8;1; ; ;101;2;2;3
2005;9;;;;4;2;;;1987;8;9;711;8;1; ; ;111;17;18;2
2005;9;;;;8;2;;;1970;5;9;160;13;2; ; ;101;35;35;3
2005;9;;;;10;2;;;1996;1;9;711;13;1; ; ;101;9;9;4
2005;9;;;;3;2;;;1972;9;9;413;200;4; ; ;413;32;33;1
2005;9;;;;7;2;;;1993;1;9;711;15;1; ; ;101;12;12;3
2005;9;;;;4;2;;;2002;1;9;711;14;1; ; ;101;2;3;2
2005;9;;;;4;2;;;1949;9;9;101;15;2; ; ;101;56;56;2
2005;9;;;;12;2;;;1968;5;9;101;13;2; ; ;101;37;37;4
2005;9;;;;8;2;;;1970;8;9;160;8;2; ; ;101;35;35;3
2005;9;;;;8;2;;;1998;1;9;711;8;1; ; ;101;7;7;3
2005;9;;;;7;2;;;1966;8;9;160;8;2; ; ;101;39;39;3
2005;9;;;;4;2;;;1989;8;9;711;8;1; ; ;101;16;16;2
2005;9;;;;6;2;;;1956;9;9;121;11;4; ; ;121;48;49;2
2005;9;;;;10;2;;;1995;1;9;711;13;1; ; ;101;10;10;4
2005;9;;;;9;2;;;1955;8;9;101;8;2; ; ;101;49;50;3
2005;9;;;;5;2;;;2002;1;9;711;11;1; ; ;101;2;3;2
2005;9;;;;7;2;;;1975;8;9;111;8;2; ; ;111;29;30;3
2005;9;;;;7;2;;;1967;4;9;415;4;2; ; ;415;37;38;3
2005;9;;;;9;2;;;1971;5;9;101;14;2; ; ;101;33;34;3
2005;9;;;;5;2;;;1987;9;9;711;15;1; ; ;120;17;18;2
2005;9;;;;10;2;;;1988;9;9;711;46;1; ; ;111;17;17;4
2005;9;;;;7;2;;;2003;9;9;124;39;1; ; ;124;2;2;3
2005;9;;;;7;2;;;1977;5;9;413;11;1; ; ;413;27;28;3
2005;9;;;;12;2;;;1959;8;9;101;8;2; ; ;101;46;46;4
2005;9;;;;8;2;;;1955;9;9;101;15;2; ; ;101;50;50;3
2005;9;;;;11;2;;;1969;9;9;101;15;2; ; ;101;35;36;4
2005;9;;;;10;2;;;1978;9;9;111;41;2; ; ;111;27;27;4
2005;9;;;;10;2;;;1967;9;9;160;15;2; ; ;120;38;38;4
2005;9;;;;9;2;;;1971;9;9;101;15;2; ; ;101;34;34;3
2005;9;;;;9;2;;;2004;1;9;711;39;1; ; ;120;1;1;3
2005;9;;;;12;2;;;2000;9;9;124;653;1; ; ;124;5;5;4
2005;9;;;;11;2;;;2005;9;9;124;2;1; ; ;124;0;0;4
2005;9;;;;11;2;;;1983;5;9;101;11;1; ; ;101;22;22;4
2005;9;;;;12;2;;;1969;3;9;111;16;2; ; ;111;36;36;4
2005;9;;;;2;2;;;1961;9;9;101;15;2; ; ;101;43;44;1
2005;9;;;;11;2;;;1961;5;9;101;13;2; ; ;101;44;44;4
2005;9;;;;6;2;;;1964;9;9;415;16;4; ; ;415;41;41;2
2005;9;;;;10;2;;;1984;8;9;101;8;4; ; ;101;21;21;4
2005;9;;;;12;2;;;1976;9;9;111;304;2; ; ;111;29;29;4
2005;9;;;;9;2;;;1965;8;9;101;8;2; ; ;101;40;40;3
2005;9;;;;4;2;;;1980;4;9;101;4;1; ; ;101;24;25;2
2005;9;;;;7;2;;;2003;1;9;711;8;1; ; ;101;2;2;3
2005;9;;;;9;2;;;2001;1;9;711;8;1; ; ;121;3;4;3
2005;9;;;;3;2;;;1994;1;9;101;8;1; ; ;101;10;11;1
2005;9;;;;4;2;;;1964;9;9;101;11;2; ; ;101;40;41;2
2005;9;;;;3;2;;;1976;8;9;160;8;2; ; ;101;29;29;1
2005;9;;;;6;2;;;1963;9;9;101;15;2; ; ;101;41;42;2
2005;9;;;;6;2;;;1962;9;9;111;662;2; ; ;111;42;43;2
2005;9;;;;9;2;;;1968;8;9;101;8;2; ; ;101;37;37;3
2005;9;;;;5;2;;;1997;1;9;711;8;1; ; ;101;8;8;2
2005;9;;;;12;2;;;1993;8;9;711;8;1; ; ;121;12;12;4
2005;9;;;;10;2;;;1989;1;9;711;8;1; ; ;120;16;16;4
2005;9;;;;4;2;;;1957;9;9;101;15;2; ; ;101;47;48;2
2005;9;;;;10;2;;;1957;9;9;111;706;2; ; ;111;47;48;4
2005;9;;;;12;2;;;1988;8;9;711;8;1; ; ;101;17;17;4
2005;9;;;;8;2;;;2002;1;9;711;39;1; ; ;111;3;3;3
2005;9;;;;5;2;;;1987;8;9;124;8;1; ; ;124;17;18;2
2005;9;;;;12;2;;;1944;9;9;101;41;3; ; ;101;61;61;4
2005;9;;;;9;2;;;1958;8;9;101;8;2; ; ;101;47;47;3
2005;9;;;;12;2;;;2003;1;9;711;8;1; ; ;101;2;2;4
2005;9;;;;9;2;;;1961;9;9;160;15;2; ; ;101;43;44;3
2005;9;;;;6;2;;;1977;9;9;111;558;2; ; ;111;28;28;2
2005;9;;;;9;2;;;1993;1;9;711;8;1; ; ;101;12;12;3
2005;9;;;;9;2;;;1987;8;9;711;8;1; ; ;111;18;18;3
2005;9;;;;9;2;;;1960;9;9;101;41;2; ; ;101;45;45;3
2005;9;;;;11;2;;;1956;9;9;101;15;1; ; ;101;48;49;4
2005;9;;;;12;2;;;1966;9;9;120;15;2; ; ;120;39;39;4
